,ID,SN
4977,z_6_flares_10_gal_029_alma.fits,4.38
4978,z_5_flares_08_gal_106_alma.fits,13.54
4979,z_8_flares_07_gal_003_alma.fits,3.06
4980,z_5_flares_06_gal_034_alma.fits,4.44
4981,z_8_flares_11_gal_017_alma.fits,3.25
4982,z_5_flares_19_gal_038_alma.fits,14.21
4983,z_7_flares_36_gal_000_alma.fits,3.49
4984,z_5_flares_06_gal_036_alma.fits,5.31
4985,z_7_flares_12_gal_037_alma.fits,3.25
4986,z_5_flares_03_gal_063_alma.fits,4.54
4987,z_6_flares_07_gal_078_alma.fits,3.93
4988,z_5_flares_14_gal_115_alma.fits,4.84
4989,z_5_flares_10_gal_069_alma.fits,12.17
4990,z_6_flares_11_gal_096_alma.fits,7.97
4991,z_5_flares_13_gal_022_alma.fits,13.35
4992,z_5_flares_06_gal_197_alma.fits,4.95
4993,z_5_flares_09_gal_037_alma.fits,2.99
4994,z_8_flares_12_gal_004_alma.fits,5.22
4995,z_7_flares_00_gal_015_alma.fits,6.24
4996,z_5_flares_00_gal_145_alma.fits,2.78
4997,z_5_flares_15_gal_093_alma.fits,5.62
4998,z_5_flares_13_gal_136_alma.fits,5.44
4999,z_5_flares_03_gal_013_alma.fits,4.6
5000,z_5_flares_25_gal_005_alma.fits,6.77
5001,z_6_flares_08_gal_021_alma.fits,6.72
5002,z_5_flares_13_gal_175_alma.fits,7.71
5003,z_5_flares_02_gal_032_alma.fits,10.27
5004,z_7_flares_13_gal_022_alma.fits,3.67
5005,z_5_flares_07_gal_149_alma.fits,15.0
5006,z_8_flares_10_gal_013_alma.fits,3.18
5007,z_9_flares_08_gal_002_alma.fits,2.89
5008,z_5_flares_07_gal_128_alma.fits,12.44
5009,z_6_flares_12_gal_034_alma.fits,3.8
5010,z_5_flares_17_gal_109_alma.fits,12.01
5011,z_9_flares_08_gal_004_alma.fits,4.68
5012,z_6_flares_14_gal_063_alma.fits,3.71
5013,z_6_flares_13_gal_003_alma.fits,7.3
5014,z_5_flares_13_gal_020_alma.fits,10.62
5015,z_6_flares_13_gal_009_alma.fits,5.52
5016,z_5_flares_08_gal_031_alma.fits,12.59
5017,z_6_flares_11_gal_010_alma.fits,6.73
5018,z_5_flares_15_gal_038_alma.fits,8.79
5019,z_8_flares_11_gal_020_alma.fits,3.45
5020,z_5_flares_10_gal_080_alma.fits,13.13
5021,z_5_flares_03_gal_074_alma.fits,12.97
5022,z_7_flares_10_gal_030_alma.fits,3.65
5023,z_5_flares_12_gal_103_alma.fits,15.32
5024,z_7_flares_13_gal_028_alma.fits,3.63
5025,z_6_flares_02_gal_014_alma.fits,5.8
5026,z_6_flares_11_gal_025_alma.fits,3.49
5027,z_6_flares_06_gal_053_alma.fits,12.33
5028,z_5_flares_03_gal_014_alma.fits,8.64
5029,z_7_flares_09_gal_003_alma.fits,6.9
5030,z_5_flares_02_gal_057_alma.fits,8.16
5031,z_7_flares_10_gal_042_alma.fits,4.52
5032,z_6_flares_00_gal_043_alma.fits,5.46
5033,z_6_flares_08_gal_012_alma.fits,6.22
5034,z_6_flares_13_gal_065_alma.fits,4.43
5035,z_6_flares_01_gal_014_alma.fits,3.23
5036,z_5_flares_03_gal_104_alma.fits,8.38
5037,z_5_flares_09_gal_043_alma.fits,8.22
5038,z_6_flares_03_gal_003_alma.fits,2.95
5039,z_7_flares_04_gal_024_alma.fits,6.31
5040,z_5_flares_12_gal_113_alma.fits,11.89
5041,z_5_flares_18_gal_026_alma.fits,13.48
5042,z_5_flares_01_gal_106_alma.fits,11.77
5043,z_7_flares_05_gal_020_alma.fits,3.12
5044,z_8_flares_04_gal_000_alma.fits,2.79
5045,z_5_flares_11_gal_178_alma.fits,3.8
5046,z_6_flares_07_gal_037_alma.fits,15.62
5047,z_5_flares_00_gal_015_alma.fits,7.97
5048,z_7_flares_21_gal_006_alma.fits,3.82
5049,z_5_flares_10_gal_095_alma.fits,5.14
5050,z_5_flares_05_gal_175_alma.fits,15.79
5051,z_6_flares_07_gal_033_alma.fits,5.5
5052,z_7_flares_14_gal_011_alma.fits,6.58
5053,z_6_flares_08_gal_089_alma.fits,5.02
5054,z_7_flares_10_gal_001_alma.fits,3.89
5055,z_8_flares_07_gal_007_alma.fits,5.85
5056,z_5_flares_11_gal_054_alma.fits,6.02
5057,z_5_flares_13_gal_113_alma.fits,4.46
5058,z_5_flares_07_gal_073_alma.fits,4.03
5059,z_5_flares_10_gal_048_alma.fits,11.89
5060,z_5_flares_04_gal_147_alma.fits,4.64
5061,z_6_flares_18_gal_019_alma.fits,4.84
5062,z_7_flares_13_gal_003_alma.fits,3.01
5063,z_6_flares_10_gal_009_alma.fits,8.9
5064,z_7_flares_08_gal_002_alma.fits,3.16
5065,z_6_flares_14_gal_071_alma.fits,13.31
5066,z_5_flares_14_gal_131_alma.fits,3.68
5067,z_5_flares_02_gal_004_alma.fits,8.68
5068,z_6_flares_01_gal_074_alma.fits,3.77
5069,z_7_flares_08_gal_048_alma.fits,6.94
5070,z_5_flares_13_gal_087_alma.fits,3.62
5071,z_6_flares_08_gal_073_alma.fits,7.69
5072,z_6_flares_02_gal_058_alma.fits,8.11
5073,z_8_flares_03_gal_001_alma.fits,4.0
5074,z_5_flares_07_gal_004_alma.fits,12.26
5075,z_6_flares_03_gal_075_alma.fits,5.16
5076,z_8_flares_14_gal_017_alma.fits,3.28
5077,z_5_flares_02_gal_134_alma.fits,15.08
5078,z_6_flares_08_gal_099_alma.fits,10.3
5079,z_5_flares_13_gal_044_alma.fits,6.14
5080,z_5_flares_07_gal_108_alma.fits,13.2
5081,z_5_flares_12_gal_155_alma.fits,3.67
5082,z_6_flares_16_gal_023_alma.fits,3.53
5083,z_5_flares_15_gal_056_alma.fits,14.01
5084,z_6_flares_08_gal_090_alma.fits,8.92
5085,z_5_flares_12_gal_021_alma.fits,5.72
5086,z_6_flares_11_gal_005_alma.fits,3.33
5087,z_8_flares_14_gal_003_alma.fits,2.88
5088,z_9_flares_33_gal_000_alma.fits,2.9
5089,z_5_flares_07_gal_153_alma.fits,9.32
5090,z_5_flares_08_gal_192_alma.fits,13.35
5091,z_5_flares_00_gal_171_alma.fits,13.48
5092,z_5_flares_11_gal_070_alma.fits,11.91
5093,z_5_flares_14_gal_168_alma.fits,8.27
5094,z_5_flares_12_gal_072_alma.fits,11.46
5095,z_7_flares_05_gal_001_alma.fits,3.79
5096,z_5_flares_20_gal_020_alma.fits,11.57
5097,z_6_flares_21_gal_001_alma.fits,6.92
5098,z_5_flares_04_gal_081_alma.fits,3.52
5099,z_5_flares_00_gal_174_alma.fits,14.69
5100,z_6_flares_15_gal_016_alma.fits,4.01
5101,z_5_flares_14_gal_107_alma.fits,7.24
5102,z_5_flares_05_gal_145_alma.fits,8.24
5103,z_7_flares_02_gal_006_alma.fits,6.98
5104,z_5_flares_00_gal_176_alma.fits,5.07
5105,z_5_flares_19_gal_059_alma.fits,5.33
5106,z_7_flares_10_gal_021_alma.fits,6.7
5107,z_5_flares_19_gal_014_alma.fits,3.17
5108,z_7_flares_06_gal_005_alma.fits,5.37
5109,z_5_flares_00_gal_069_alma.fits,8.92
5110,z_5_flares_02_gal_031_alma.fits,6.7
5111,z_5_flares_13_gal_171_alma.fits,13.76
5112,z_7_flares_00_gal_032_alma.fits,4.79
5113,z_9_flares_12_gal_000_alma.fits,4.28
5114,z_5_flares_20_gal_016_alma.fits,4.64
5115,z_6_flares_01_gal_072_alma.fits,7.21
5116,z_5_flares_11_gal_017_alma.fits,16.08
5117,z_5_flares_14_gal_024_alma.fits,5.76
5118,z_8_flares_14_gal_013_alma.fits,3.23
5119,z_5_flares_15_gal_196_alma.fits,9.07
5120,z_8_flares_04_gal_004_alma.fits,4.03
5121,z_7_flares_14_gal_039_alma.fits,4.55
5122,z_6_flares_00_gal_006_alma.fits,8.16
5123,z_5_flares_16_gal_109_alma.fits,13.2
5124,z_5_flares_09_gal_128_alma.fits,5.05
5125,z_6_flares_07_gal_010_alma.fits,4.54
5126,z_6_flares_16_gal_027_alma.fits,8.29
5127,z_5_flares_14_gal_001_alma.fits,3.3
5128,z_5_flares_06_gal_050_alma.fits,3.91
5129,z_5_flares_08_gal_017_alma.fits,6.21
5130,z_5_flares_04_gal_057_alma.fits,5.7
5131,z_6_flares_17_gal_006_alma.fits,13.69
5132,z_5_flares_07_gal_135_alma.fits,7.93
5133,z_6_flares_15_gal_051_alma.fits,9.33
5134,z_5_flares_16_gal_054_alma.fits,5.96
5135,z_5_flares_10_gal_100_alma.fits,6.53
5136,z_6_flares_00_gal_021_alma.fits,4.39
5137,z_6_flares_01_gal_017_alma.fits,5.94
5138,z_5_flares_15_gal_186_alma.fits,7.25
5139,z_6_flares_04_gal_044_alma.fits,5.19
5140,z_5_flares_09_gal_040_alma.fits,6.18
5141,z_6_flares_17_gal_012_alma.fits,10.7
5142,z_5_flares_01_gal_127_alma.fits,7.22
5143,z_5_flares_03_gal_127_alma.fits,5.89
5144,z_5_flares_02_gal_166_alma.fits,14.09
5145,z_5_flares_08_gal_041_alma.fits,5.12
5146,z_5_flares_12_gal_102_alma.fits,7.69
5147,z_5_flares_01_gal_175_alma.fits,12.53
5148,z_5_flares_03_gal_061_alma.fits,8.76
5149,z_5_flares_34_gal_005_alma.fits,11.88
5150,z_5_flares_09_gal_081_alma.fits,3.37
5151,z_6_flares_11_gal_011_alma.fits,4.43
5152,z_5_flares_02_gal_145_alma.fits,6.31
5153,z_5_flares_07_gal_159_alma.fits,13.11
5154,z_6_flares_18_gal_008_alma.fits,4.82
5155,z_6_flares_01_gal_065_alma.fits,8.83
5156,z_8_flares_21_gal_000_alma.fits,3.39
5157,z_8_flares_03_gal_008_alma.fits,7.39
5158,z_6_flares_14_gal_082_alma.fits,3.59
5159,z_7_flares_04_gal_035_alma.fits,3.17
5160,z_6_flares_16_gal_003_alma.fits,3.76
5161,z_5_flares_06_gal_154_alma.fits,12.11
5162,z_5_flares_19_gal_000_alma.fits,4.57
5163,z_6_flares_15_gal_028_alma.fits,8.51
5164,z_5_flares_08_gal_150_alma.fits,4.09
5165,z_7_flares_11_gal_000_alma.fits,3.66
5166,z_5_flares_11_gal_102_alma.fits,5.3
5167,z_5_flares_15_gal_033_alma.fits,13.63
5168,z_5_flares_03_gal_012_alma.fits,7.3
5169,z_5_flares_08_gal_127_alma.fits,7.76
5170,z_8_flares_00_gal_005_alma.fits,3.16
5171,z_6_flares_10_gal_038_alma.fits,3.29
5172,z_6_flares_34_gal_003_alma.fits,3.48
5173,z_5_flares_10_gal_045_alma.fits,6.65
5174,z_6_flares_13_gal_060_alma.fits,6.15
5175,z_6_flares_02_gal_004_alma.fits,4.66
5176,z_5_flares_01_gal_036_alma.fits,5.64
5177,z_5_flares_04_gal_192_alma.fits,7.82
5178,z_5_flares_02_gal_060_alma.fits,2.76
5179,z_6_flares_11_gal_055_alma.fits,4.53
5180,z_6_flares_15_gal_072_alma.fits,13.99
5181,z_5_flares_14_gal_069_alma.fits,7.26
5182,z_7_flares_01_gal_027_alma.fits,5.08
5183,z_6_flares_11_gal_033_alma.fits,5.02
5184,z_5_flares_01_gal_187_alma.fits,5.91
5185,z_5_flares_02_gal_113_alma.fits,8.71
5186,z_8_flares_03_gal_007_alma.fits,3.38
5187,z_7_flares_22_gal_002_alma.fits,3.57
5188,z_6_flares_13_gal_005_alma.fits,4.53
5189,z_5_flares_07_gal_080_alma.fits,12.6
5190,z_5_flares_02_gal_146_alma.fits,5.4
5191,z_5_flares_05_gal_082_alma.fits,14.62
5192,z_5_flares_04_gal_027_alma.fits,7.37
5193,z_5_flares_00_gal_055_alma.fits,3.04
5194,z_5_flares_21_gal_014_alma.fits,10.3
5195,z_5_flares_04_gal_155_alma.fits,13.79
5196,z_6_flares_06_gal_083_alma.fits,3.82
5197,z_6_flares_15_gal_039_alma.fits,3.46
5198,z_8_flares_01_gal_001_alma.fits,5.01
5199,z_5_flares_13_gal_103_alma.fits,4.77
5200,z_5_flares_08_gal_209_alma.fits,3.25
5201,z_5_flares_13_gal_149_alma.fits,8.77
5202,z_7_flares_18_gal_011_alma.fits,3.89
5203,z_5_flares_08_gal_158_alma.fits,16.27
5204,z_7_flares_10_gal_037_alma.fits,5.66
5205,z_5_flares_04_gal_194_alma.fits,3.29
5206,z_6_flares_07_gal_043_alma.fits,3.62
5207,z_6_flares_00_gal_037_alma.fits,8.25
5208,z_7_flares_11_gal_002_alma.fits,3.82
5209,z_5_flares_32_gal_011_alma.fits,9.93
5210,z_5_flares_04_gal_029_alma.fits,12.69
5211,z_6_flares_15_gal_062_alma.fits,5.88
5212,z_5_flares_09_gal_204_alma.fits,3.55
5213,z_5_flares_08_gal_144_alma.fits,9.6
5214,z_5_flares_07_gal_168_alma.fits,13.88
5215,z_5_flares_09_gal_114_alma.fits,8.93
5216,z_5_flares_10_gal_079_alma.fits,6.19
5217,z_5_flares_12_gal_136_alma.fits,6.64
5218,z_5_flares_06_gal_142_alma.fits,11.26
5219,z_6_flares_14_gal_042_alma.fits,3.82
5220,z_5_flares_04_gal_070_alma.fits,11.88
5221,z_5_flares_14_gal_097_alma.fits,8.55
5222,z_7_flares_14_gal_015_alma.fits,11.25
5223,z_5_flares_01_gal_153_alma.fits,4.3
5224,z_5_flares_07_gal_021_alma.fits,5.97
5225,z_5_flares_12_gal_066_alma.fits,4.84
5226,z_5_flares_08_gal_021_alma.fits,3.0
5227,z_6_flares_36_gal_003_alma.fits,3.51
5228,z_6_flares_20_gal_015_alma.fits,5.75
5229,z_5_flares_02_gal_138_alma.fits,4.59
5230,z_5_flares_10_gal_101_alma.fits,10.19
5231,z_5_flares_13_gal_046_alma.fits,8.22
5232,z_6_flares_20_gal_018_alma.fits,3.38
5233,z_5_flares_08_gal_036_alma.fits,2.95
5234,z_5_flares_18_gal_087_alma.fits,6.75
5235,z_7_flares_03_gal_010_alma.fits,4.14
5236,z_7_flares_02_gal_009_alma.fits,4.42
5237,z_5_flares_37_gal_008_alma.fits,5.86
5238,z_5_flares_15_gal_080_alma.fits,14.45
5239,z_6_flares_09_gal_009_alma.fits,4.91
5240,z_8_flares_05_gal_008_alma.fits,3.03
5241,z_5_flares_15_gal_011_alma.fits,15.1
5242,z_5_flares_11_gal_009_alma.fits,8.72
5243,z_5_flares_23_gal_012_alma.fits,4.14
5244,z_5_flares_02_gal_153_alma.fits,5.09
5245,z_5_flares_02_gal_159_alma.fits,4.01
5246,z_5_flares_20_gal_032_alma.fits,4.98
5247,z_7_flares_19_gal_000_alma.fits,3.75
5248,z_5_flares_00_gal_042_alma.fits,2.74
5249,z_5_flares_00_gal_093_alma.fits,8.3
5250,z_7_flares_08_gal_008_alma.fits,3.17
5251,z_5_flares_02_gal_095_alma.fits,12.25
5252,z_5_flares_13_gal_071_alma.fits,7.18
5253,z_5_flares_01_gal_063_alma.fits,7.72
5254,z_9_flares_07_gal_001_alma.fits,2.84
5255,z_5_flares_15_gal_057_alma.fits,3.31
5256,z_6_flares_00_gal_077_alma.fits,11.38
5257,z_5_flares_08_gal_169_alma.fits,4.41
5258,z_5_flares_09_gal_055_alma.fits,3.4
5259,z_6_flares_02_gal_003_alma.fits,3.25
5260,z_6_flares_13_gal_050_alma.fits,5.58
5261,z_5_flares_14_gal_140_alma.fits,12.62
5262,z_5_flares_04_gal_172_alma.fits,6.88
5263,z_5_flares_05_gal_093_alma.fits,16.16
5264,z_5_flares_34_gal_010_alma.fits,4.69
5265,z_5_flares_15_gal_178_alma.fits,15.84
5266,z_5_flares_09_gal_156_alma.fits,14.02
5267,z_5_flares_14_gal_096_alma.fits,11.81
5268,z_5_flares_03_gal_124_alma.fits,10.87
5269,z_5_flares_19_gal_011_alma.fits,6.77
5270,z_5_flares_10_gal_132_alma.fits,12.05
5271,z_8_flares_06_gal_003_alma.fits,4.57
5272,z_5_flares_17_gal_035_alma.fits,6.44
5273,z_5_flares_01_gal_088_alma.fits,5.92
5274,z_8_flares_09_gal_007_alma.fits,2.6
5275,z_5_flares_04_gal_047_alma.fits,8.74
5276,z_5_flares_00_gal_081_alma.fits,6.76
5277,z_6_flares_15_gal_056_alma.fits,4.88
5278,z_7_flares_10_gal_012_alma.fits,4.61
5279,z_7_flares_06_gal_014_alma.fits,3.06
5280,z_6_flares_10_gal_053_alma.fits,5.91
5281,z_5_flares_05_gal_119_alma.fits,7.44
5282,z_5_flares_16_gal_040_alma.fits,6.25
5283,z_5_flares_12_gal_148_alma.fits,4.04
5284,z_6_flares_20_gal_009_alma.fits,8.74
5285,z_5_flares_03_gal_149_alma.fits,10.35
5286,z_5_flares_09_gal_002_alma.fits,12.03
5287,z_7_flares_20_gal_000_alma.fits,4.43
5288,z_6_flares_13_gal_077_alma.fits,10.55
5289,z_6_flares_04_gal_074_alma.fits,4.63
5290,z_5_flares_01_gal_124_alma.fits,10.53
5291,z_8_flares_20_gal_002_alma.fits,5.0
5292,z_9_flares_20_gal_000_alma.fits,3.52
5293,z_6_flares_01_gal_040_alma.fits,4.55
5294,z_5_flares_15_gal_207_alma.fits,3.5
5295,z_5_flares_34_gal_007_alma.fits,5.77
5296,z_5_flares_35_gal_000_alma.fits,4.86
5297,z_6_flares_05_gal_064_alma.fits,3.23
5298,z_7_flares_00_gal_009_alma.fits,5.7
5299,z_5_flares_10_gal_149_alma.fits,4.17
5300,z_5_flares_03_gal_052_alma.fits,4.4
5301,z_5_flares_12_gal_146_alma.fits,4.38
5302,z_5_flares_13_gal_156_alma.fits,11.64
5303,z_6_flares_15_gal_061_alma.fits,6.15
5304,z_6_flares_03_gal_053_alma.fits,7.62
5305,z_5_flares_06_gal_097_alma.fits,3.31
5306,z_6_flares_10_gal_008_alma.fits,5.84
5307,z_5_flares_08_gal_019_alma.fits,3.14
5308,z_5_flares_00_gal_138_alma.fits,13.24
5309,z_6_flares_10_gal_043_alma.fits,8.75
5310,z_6_flares_20_gal_016_alma.fits,9.28
5311,z_6_flares_08_gal_129_alma.fits,12.46
5312,z_6_flares_00_gal_027_alma.fits,3.08
5313,z_5_flares_10_gal_097_alma.fits,9.03
5314,z_6_flares_10_gal_054_alma.fits,4.12
5315,z_5_flares_08_gal_007_alma.fits,11.08
5316,z_5_flares_18_gal_050_alma.fits,5.37
5317,z_6_flares_13_gal_086_alma.fits,4.83
5318,z_5_flares_02_gal_071_alma.fits,13.18
5319,z_6_flares_05_gal_067_alma.fits,3.64
5320,z_6_flares_12_gal_016_alma.fits,3.68
5321,z_5_flares_36_gal_016_alma.fits,8.01
5322,z_5_flares_12_gal_037_alma.fits,9.01
5323,z_6_flares_18_gal_018_alma.fits,3.79
5324,z_6_flares_20_gal_022_alma.fits,4.16
5325,z_5_flares_02_gal_039_alma.fits,5.31
5326,z_6_flares_14_gal_088_alma.fits,12.93
5327,z_8_flares_02_gal_005_alma.fits,5.96
5328,z_6_flares_00_gal_056_alma.fits,3.73
5329,z_6_flares_08_gal_083_alma.fits,4.36
5330,z_6_flares_03_gal_008_alma.fits,10.91
5331,z_6_flares_04_gal_076_alma.fits,3.57
5332,z_5_flares_04_gal_183_alma.fits,14.17
5333,z_5_flares_10_gal_043_alma.fits,10.4
5334,z_6_flares_06_gal_071_alma.fits,3.12
5335,z_5_flares_02_gal_103_alma.fits,6.01
5336,z_6_flares_14_gal_001_alma.fits,4.16
5337,z_5_flares_13_gal_157_alma.fits,6.14
5338,z_6_flares_16_gal_047_alma.fits,3.65
5339,z_5_flares_21_gal_040_alma.fits,13.61
5340,z_6_flares_06_gal_028_alma.fits,5.87
5341,z_5_flares_04_gal_084_alma.fits,3.85
5342,z_6_flares_00_gal_036_alma.fits,3.61
5343,z_5_flares_13_gal_041_alma.fits,7.02
5344,z_5_flares_07_gal_074_alma.fits,12.97
5345,z_6_flares_06_gal_042_alma.fits,11.22
5346,z_5_flares_00_gal_068_alma.fits,10.65
5347,z_5_flares_10_gal_075_alma.fits,12.4
5348,z_5_flares_11_gal_096_alma.fits,8.86
5349,z_5_flares_07_gal_106_alma.fits,8.18
5350,z_7_flares_03_gal_029_alma.fits,3.55
5351,z_5_flares_04_gal_176_alma.fits,3.58
5352,z_6_flares_01_gal_052_alma.fits,3.41
5353,z_8_flares_07_gal_014_alma.fits,3.42
5354,z_7_flares_19_gal_001_alma.fits,3.66
5355,z_5_flares_12_gal_056_alma.fits,9.16
5356,z_5_flares_08_gal_043_alma.fits,9.37
5357,z_5_flares_11_gal_142_alma.fits,4.48
5358,z_5_flares_06_gal_150_alma.fits,3.69
5359,z_6_flares_02_gal_037_alma.fits,3.66
5360,z_7_flares_02_gal_011_alma.fits,4.62
5361,z_5_flares_18_gal_025_alma.fits,15.01
5362,z_5_flares_23_gal_001_alma.fits,6.07
5363,z_5_flares_15_gal_066_alma.fits,7.21
5364,z_6_flares_00_gal_073_alma.fits,5.8
5365,z_5_flares_09_gal_142_alma.fits,5.51
5366,z_5_flares_04_gal_076_alma.fits,4.99
5367,z_5_flares_14_gal_102_alma.fits,9.35
5368,z_7_flares_15_gal_004_alma.fits,5.41
5369,z_5_flares_05_gal_114_alma.fits,6.72
5370,z_5_flares_04_gal_110_alma.fits,10.79
5371,z_5_flares_06_gal_182_alma.fits,10.5
5372,z_6_flares_10_gal_047_alma.fits,2.99
5373,z_6_flares_08_gal_107_alma.fits,3.55
5374,z_5_flares_17_gal_028_alma.fits,4.95
5375,z_6_flares_16_gal_025_alma.fits,3.6
5376,z_5_flares_07_gal_002_alma.fits,10.37
5377,z_5_flares_02_gal_064_alma.fits,15.5
5378,z_6_flares_14_gal_066_alma.fits,3.9
5379,z_5_flares_04_gal_016_alma.fits,14.55
5380,z_5_flares_09_gal_121_alma.fits,10.28
5381,z_6_flares_15_gal_063_alma.fits,4.66
5382,z_6_flares_17_gal_004_alma.fits,3.99
5383,z_8_flares_14_gal_022_alma.fits,3.45
5384,z_6_flares_17_gal_052_alma.fits,4.41
5385,z_6_flares_05_gal_045_alma.fits,3.15
5386,z_5_flares_01_gal_130_alma.fits,10.91
5387,z_5_flares_32_gal_006_alma.fits,12.55
5388,z_5_flares_05_gal_147_alma.fits,4.53
5389,z_7_flares_18_gal_003_alma.fits,4.03
5390,z_7_flares_07_gal_014_alma.fits,7.06
5391,z_5_flares_08_gal_022_alma.fits,6.66
5392,z_5_flares_10_gal_012_alma.fits,7.45
5393,z_5_flares_15_gal_199_alma.fits,9.35
5394,z_5_flares_10_gal_087_alma.fits,11.31
5395,z_5_flares_05_gal_005_alma.fits,5.64
5396,z_6_flares_07_gal_077_alma.fits,6.71
5397,z_5_flares_01_gal_072_alma.fits,12.57
5398,z_5_flares_02_gal_126_alma.fits,13.92
5399,z_7_flares_07_gal_024_alma.fits,5.49
5400,z_5_flares_02_gal_178_alma.fits,9.98
5401,z_8_flares_10_gal_010_alma.fits,3.33
5402,z_7_flares_17_gal_001_alma.fits,3.59
5403,z_5_flares_01_gal_128_alma.fits,4.35
5404,z_9_flares_17_gal_003_alma.fits,3.18
5405,z_5_flares_18_gal_091_alma.fits,6.7
5406,z_5_flares_07_gal_125_alma.fits,10.21
5407,z_7_flares_12_gal_026_alma.fits,4.33
5408,z_5_flares_04_gal_069_alma.fits,5.03
5409,z_7_flares_08_gal_037_alma.fits,4.49
5410,z_5_flares_00_gal_177_alma.fits,13.02
5411,z_6_flares_11_gal_007_alma.fits,8.16
5412,z_5_flares_07_gal_090_alma.fits,11.99
5413,z_5_flares_03_gal_071_alma.fits,4.75
5414,z_5_flares_06_gal_102_alma.fits,11.46
5415,z_6_flares_03_gal_064_alma.fits,3.27
5416,z_6_flares_03_gal_035_alma.fits,4.62
5417,z_5_flares_08_gal_049_alma.fits,10.93
5418,z_6_flares_14_gal_053_alma.fits,10.32
5419,z_5_flares_14_gal_180_alma.fits,11.77
5420,z_6_flares_11_gal_039_alma.fits,7.45
5421,z_5_flares_15_gal_217_alma.fits,9.76
5422,z_6_flares_01_gal_024_alma.fits,4.01
5423,z_6_flares_08_gal_000_alma.fits,10.14
5424,z_5_flares_13_gal_018_alma.fits,14.7
5425,z_8_flares_14_gal_012_alma.fits,3.52
5426,z_7_flares_05_gal_016_alma.fits,2.87
5427,z_5_flares_09_gal_071_alma.fits,13.85
5428,z_5_flares_13_gal_141_alma.fits,3.77
5429,z_6_flares_00_gal_075_alma.fits,4.23
5430,z_5_flares_00_gal_114_alma.fits,6.76
5431,z_6_flares_09_gal_010_alma.fits,5.11
5432,z_5_flares_11_gal_126_alma.fits,14.24
5433,z_6_flares_02_gal_075_alma.fits,3.52
5434,z_5_flares_14_gal_070_alma.fits,12.77
5435,z_6_flares_05_gal_077_alma.fits,4.37
5436,z_6_flares_03_gal_072_alma.fits,4.11
5437,z_5_flares_04_gal_108_alma.fits,4.04
5438,z_5_flares_12_gal_033_alma.fits,8.06
5439,z_6_flares_07_gal_008_alma.fits,6.05
5440,z_5_flares_04_gal_104_alma.fits,4.37
5441,z_5_flares_09_gal_119_alma.fits,8.99
5442,z_6_flares_08_gal_054_alma.fits,11.13
5443,z_8_flares_08_gal_019_alma.fits,5.23
5444,z_5_flares_34_gal_006_alma.fits,5.78
5445,z_6_flares_15_gal_046_alma.fits,12.01
5446,z_7_flares_15_gal_020_alma.fits,3.55
5447,z_9_flares_08_gal_009_alma.fits,3.56
5448,z_5_flares_03_gal_086_alma.fits,4.0
5449,z_6_flares_09_gal_008_alma.fits,5.13
5450,z_5_flares_17_gal_049_alma.fits,10.66
5451,z_5_flares_13_gal_109_alma.fits,6.22
5452,z_5_flares_14_gal_183_alma.fits,7.45
5453,z_5_flares_24_gal_007_alma.fits,6.85
5454,z_5_flares_18_gal_047_alma.fits,9.29
5455,z_6_flares_15_gal_075_alma.fits,7.24
5456,z_6_flares_02_gal_052_alma.fits,4.79
5457,z_7_flares_05_gal_022_alma.fits,3.32
5458,z_6_flares_24_gal_000_alma.fits,3.63
5459,z_6_flares_11_gal_071_alma.fits,6.71
5460,z_5_flares_03_gal_020_alma.fits,14.75
5461,z_5_flares_23_gal_000_alma.fits,5.05
5462,z_6_flares_08_gal_123_alma.fits,9.54
5463,z_5_flares_13_gal_111_alma.fits,13.6
5464,z_5_flares_00_gal_117_alma.fits,7.77
5465,z_5_flares_13_gal_033_alma.fits,11.74
5466,z_5_flares_10_gal_026_alma.fits,3.72
5467,z_5_flares_02_gal_047_alma.fits,4.85
5468,z_5_flares_09_gal_111_alma.fits,7.23
5469,z_5_flares_12_gal_104_alma.fits,8.83
5470,z_6_flares_07_gal_030_alma.fits,5.06
5471,z_5_flares_09_gal_109_alma.fits,4.78
5472,z_6_flares_06_gal_052_alma.fits,6.38
5473,z_8_flares_35_gal_000_alma.fits,3.21
5474,z_5_flares_03_gal_011_alma.fits,5.6
5475,z_5_flares_14_gal_176_alma.fits,15.91
5476,z_5_flares_11_gal_098_alma.fits,5.12
5477,z_6_flares_00_gal_033_alma.fits,5.24
5478,z_5_flares_09_gal_181_alma.fits,6.89
5479,z_6_flares_11_gal_017_alma.fits,3.37
5480,z_6_flares_05_gal_076_alma.fits,4.61
5481,z_5_flares_02_gal_049_alma.fits,3.38
5482,z_5_flares_14_gal_189_alma.fits,6.4
5483,z_7_flares_02_gal_024_alma.fits,2.75
5484,z_7_flares_08_gal_026_alma.fits,3.53
5485,z_5_flares_10_gal_134_alma.fits,9.17
5486,z_5_flares_04_gal_058_alma.fits,11.29
5487,z_5_flares_35_gal_003_alma.fits,4.86
5488,z_7_flares_09_gal_021_alma.fits,2.7
5489,z_5_flares_12_gal_125_alma.fits,4.25
5490,z_5_flares_11_gal_080_alma.fits,11.42
5491,z_5_flares_00_gal_097_alma.fits,4.59
5492,z_5_flares_04_gal_185_alma.fits,6.99
5493,z_7_flares_03_gal_036_alma.fits,4.44
5494,z_7_flares_06_gal_007_alma.fits,6.82
