,ID,Redshift,Lum 156um,HLR 156um
1228,z_5/flares_15/gal_020,5,3.530882615156601e+32,2.9507094660698936
1229,z_5/flares_15/gal_075,5,1.730231777971758e+32,1.4562658352545625
1230,z_5/flares_15/gal_060,5,5.0335804708235255e+31,1.7870281225089326
1231,z_5/flares_15/gal_151,5,2.842196476065825e+31,2.374161069763549
1232,z_5/flares_15/gal_032,5,2.883393802810425e+31,9.481758266332832
1233,z_5/flares_15/gal_185,5,5.0485150594716704e+30,30.58874453296695
1234,z_5/flares_15/gal_088,5,1.5605914833377265e+31,12.389632287090473
1235,z_5/flares_15/gal_084,5,6.736536300132371e+30,17.2925855009013
1236,z_5/flares_15/gal_119,5,2.979877940679949e+31,2.4421946885950403
1237,z_5/flares_15/gal_180,5,8.238895428295614e+30,11.475160996282364
1238,z_5/flares_15/gal_122,5,8.383002226333872e+31,1.526875470546763
1239,z_5/flares_15/gal_044,5,5.098126238908385e+31,2.3170725626249395
1240,z_5/flares_15/gal_095,5,1.0525108659184576e+32,1.77697663935299
1241,z_5/flares_15/gal_175,5,6.222495784645012e+31,1.8485389334578746
1242,z_5/flares_15/gal_187,5,2.156065646993402e+31,2.357166025498552
1243,z_5/flares_15/gal_035,5,1.4699168127703942e+32,1.5923116566175155
1244,z_5/flares_15/gal_217,5,1.4405030907674426e+31,3.0718392754127626
1245,z_5/flares_15/gal_093,5,1.7418426868900413e+32,2.1161842577331695
1246,z_5/flares_15/gal_077,5,1.8685414044705031e+31,1.8113516930491844
1247,z_5/flares_15/gal_063,5,4.591908725054556e+31,1.7689652788642816
1248,z_5/flares_15/gal_028,5,5.2264354118626265e+31,1.164372679113764
1249,z_5/flares_15/gal_173,5,7.811871630469618e+31,1.42432111474543
1250,z_5/flares_15/gal_027,5,9.634488951173546e+31,0.9033834013980666
1251,z_5/flares_15/gal_132,5,8.039675820266403e+31,1.3090724375877527
1252,z_5/flares_15/gal_036,5,2.721088607198894e+31,3.8518554094852853
1253,z_5/flares_15/gal_101,5,6.266098031919076e+31,1.6619499434904599
1254,z_5/flares_15/gal_045,5,1.5444023165190306e+31,3.6352670280966612
1255,z_5/flares_05/gal_160,5,9.229975463243269e+30,30.372445232525006
1256,z_5/flares_05/gal_158,5,1.539766922864334e+31,3.637395805788673
1257,z_5/flares_05/gal_139,5,2.7942957847383083e+31,1.3408975642566359
1258,z_5/flares_05/gal_166,5,2.811520355993046e+31,1.376609395875071
1259,z_5/flares_05/gal_056,5,1.4638056452354576e+32,3.104100021126678
1260,z_5/flares_05/gal_094,5,2.324094529105641e+32,2.0713084906717683
1261,z_5/flares_05/gal_039,5,2.25445394110492e+32,1.1515344637601528
1262,z_5/flares_05/gal_049,5,1.0302697159747904e+32,1.2924724484727168
1263,z_5/flares_05/gal_042,5,1.4694229842167224e+32,1.047168581845682
1264,z_5/flares_05/gal_013,5,3.9490174391947545e+31,2.468225432690917
1265,z_5/flares_05/gal_174,5,2.098327100033195e+31,1.5405993692237878
1266,z_5/flares_05/gal_037,5,5.022831589746393e+31,2.0360054562225938
1267,z_5/flares_05/gal_171,5,1.0322731113568545e+31,2.688023256246936
1268,z_5/flares_05/gal_083,5,3.0541181190174535e+31,2.3124498029844984
1269,z_5/flares_05/gal_061,5,2.987471004253112e+31,1.735379374076592
1270,z_5/flares_05/gal_055,5,1.8090835157819656e+32,2.533569701149557
1271,z_5/flares_05/gal_005,5,1.663200393404777e+32,1.8015866150029625
1272,z_5/flares_05/gal_069,5,8.289757668383924e+31,0.979220611133664
1273,z_5/flares_05/gal_117,5,4.648591994793071e+31,2.073886823533796
1274,z_5/flares_05/gal_154,5,1.6996464577453632e+31,3.2954640106497783
1275,z_5/flares_05/gal_108,5,9.368688161520964e+30,5.817063479909313
1276,z_5/flares_05/gal_169,5,6.814657607185491e+31,1.1284590179091607
1277,z_5/flares_05/gal_053,5,7.820644393327729e+31,0.7727816100114169
1278,z_5/flares_05/gal_004,5,4.197173247077372e+31,1.7764111907765212
1279,z_5/flares_05/gal_103,5,4.786956920518348e+31,2.515753490238369
1280,z_5/flares_05/gal_092,5,2.520361488654156e+31,1.638924929422929
1281,z_5/flares_05/gal_024,5,1.1221913994147674e+32,1.2617191071169462
1282,z_5/flares_05/gal_048,5,6.1618632205021645e+31,2.2257023302000785
1283,z_5/flares_05/gal_106,5,2.153279143854348e+31,1.5413094647261498
1284,z_5/flares_05/gal_097,5,1.2575770708159917e+32,1.6806722171113049
1285,z_5/flares_05/gal_079,5,1.5295903576744877e+31,3.7592312221999746
1286,z_5/flares_05/gal_014,5,5.1115201733981346e+32,2.64667139192991
1287,z_5/flares_05/gal_022,5,7.685501276872709e+31,0.8910583080061191
1288,z_5/flares_05/gal_136,5,3.7197310327151573e+31,1.6779273989449002
1289,z_5/flares_05/gal_029,5,3.6845044000700318e+31,1.7709449495512457
1290,z_5/flares_05/gal_017,5,3.986136729144915e+32,2.798346584385622
1291,z_5/flares_05/gal_098,5,4.479787132446177e+31,2.1712830376115844
1292,z_5/flares_05/gal_058,5,8.464418239050021e+31,1.299753479188588
1293,z_5/flares_05/gal_123,5,2.378202706969216e+31,2.056194529055887
1294,z_5/flares_05/gal_105,5,1.2533060287137558e+31,8.657923725625643
1295,z_5/flares_05/gal_150,5,9.18429221586364e+30,10.11600438184372
1296,z_5/flares_05/gal_038,5,5.910985941705897e+31,1.582211211463079
1297,z_5/flares_05/gal_011,5,2.8867183822594203e+32,1.606014468251185
1298,z_5/flares_05/gal_164,5,5.632212272957268e+31,1.7397064664882547
1299,z_5/flares_05/gal_163,5,2.8410472093019913e+31,1.8126473475160914
1300,z_5/flares_05/gal_068,5,2.789362556532411e+31,1.5933090091546933
1301,z_5/flares_05/gal_082,5,6.608685708756173e+30,12.790253393700947
1302,z_5/flares_05/gal_018,5,2.591323951902318e+32,2.9675936541780965
1303,z_5/flares_05/gal_073,5,8.466609567214336e+31,1.4286201246304535
1304,z_5/flares_05/gal_001,5,6.667359300790242e+31,2.2103371640975853
1305,z_5/flares_05/gal_144,5,1.8978294696892559e+31,2.586558633088046
1306,z_5/flares_05/gal_034,5,3.8075650435123464e+31,1.817910055044277
1307,z_5/flares_05/gal_142,5,1.1814064407483825e+32,1.9564571681308267
1308,z_5/flares_05/gal_143,5,4.229700145640251e+31,1.9131778018949763
1309,z_5/flares_05/gal_140,5,2.106421152823613e+31,4.601070313820579
1310,z_5/flares_05/gal_147,5,5.851354796065971e+31,1.3071126304665486
1311,z_5/flares_05/gal_009,5,1.1796291106861741e+32,1.928945225096025
1312,z_5/flares_05/gal_087,5,1.6703607602715116e+32,1.5426049819120577
1313,z_5/flares_05/gal_148,5,7.360842920569777e+31,2.254479600888485
1314,z_5/flares_05/gal_025,5,2.403715934759351e+31,12.586208881064028
1315,z_5/flares_05/gal_078,5,1.197511175387146e+31,9.09098969155363
1316,z_5/flares_05/gal_043,5,1.7453569108608672e+31,27.367259732682033
1317,z_5/flares_05/gal_067,5,2.8575442200472498e+31,1.5751947771932329
1318,z_5/flares_05/gal_134,5,2.272396812462097e+31,2.2663502128435926
1319,z_5/flares_05/gal_153,5,1.0278369252094433e+31,3.5598177636200097
1320,z_5/flares_05/gal_016,5,1.3619698918164222e+31,21.12447280920012
1321,z_5/flares_05/gal_162,5,6.052944628009125e+31,1.0205746836822156
1322,z_5/flares_05/gal_115,5,2.261353591620451e+31,2.1629218794280027
1323,z_5/flares_05/gal_100,5,1.5536251028555019e+32,1.4031459376899895
1324,z_5/flares_05/gal_124,5,1.0692943528590733e+32,1.8971751376784456
1325,z_5/flares_05/gal_071,5,1.2827946116557826e+32,1.476266866842043
1326,z_5/flares_05/gal_146,5,8.861503770243182e+31,1.864354488750232
1327,z_5/flares_05/gal_155,5,1.405195294363568e+31,1.463331287885437
1328,z_5/flares_05/gal_127,5,2.8756921878845157e+31,1.6990305876010587
1329,z_5/flares_05/gal_110,5,5.883786440454894e+31,1.812500579333195
1330,z_5/flares_05/gal_172,5,6.0274151442564e+30,17.571636675494034
1331,z_5/flares_05/gal_096,5,1.2065890554964147e+32,3.7098008740391295
1332,z_5/flares_05/gal_057,5,1.96113229373768e+32,1.9642101663232074
1333,z_5/flares_05/gal_015,5,1.3366597935672056e+32,1.4823176228734496
1334,z_5/flares_05/gal_114,5,2.548246743385806e+31,1.8906522515988124
1335,z_5/flares_05/gal_107,5,1.7010377992063846e+32,1.8986911262277621
1336,z_5/flares_05/gal_129,5,5.772709329635038e+31,1.6348948660216662
1337,z_5/flares_05/gal_008,5,2.2408081749904092e+32,1.8500407396096366
1338,z_5/flares_05/gal_135,5,5.446447403441856e+31,1.7831931604703977
1339,z_5/flares_05/gal_116,5,2.4099073735125134e+31,2.8184760089486933
1340,z_5/flares_05/gal_065,5,8.308066163103988e+30,15.559136377834163
1341,z_5/flares_05/gal_089,5,9.846363003529464e+31,2.0277343025446557
1342,z_5/flares_05/gal_047,5,3.0884990467843776e+31,1.290014669895598
1343,z_5/flares_05/gal_081,5,1.2851732130077207e+32,1.9095622264202106
1344,z_5/flares_05/gal_128,5,4.780113571841893e+31,1.0405290430538596
1345,z_5/flares_05/gal_145,5,9.369349111707252e+30,6.61049281024581
1346,z_5/flares_05/gal_041,5,1.4251497008091676e+32,1.7716407272969812
1347,z_5/flares_05/gal_125,5,1.3786314458768336e+32,2.1360160197321107
1348,z_5/flares_05/gal_072,5,1.955581212131276e+32,2.6409281014628467
1349,z_5/flares_05/gal_176,5,9.88421237128838e+30,7.6369238629072935
1350,z_5/flares_05/gal_131,5,5.489096712956363e+30,14.168467573017992
1351,z_5/flares_05/gal_006,5,8.92264640933081e+31,1.4470301482837278
1352,z_5/flares_05/gal_076,5,3.624952265802258e+31,2.385406437981503
1353,z_5/flares_05/gal_050,5,3.060678121970775e+31,1.4864028741821511
1354,z_5/flares_05/gal_080,5,5.5525050159124075e+31,2.9959859963398086
1355,z_5/flares_05/gal_137,5,1.241959559452452e+31,2.535755448129221
1356,z_5/flares_05/gal_090,5,8.081068442295423e+31,1.7110682829208146
1357,z_5/flares_05/gal_052,5,9.131019263303943e+31,2.8060240698340264
1358,z_5/flares_05/gal_002,5,4.635527380238455e+31,2.072479536046124
1359,z_5/flares_05/gal_130,5,8.690831714317738e+31,0.9596343250711316
1360,z_5/flares_05/gal_046,5,3.7979763466685856e+32,2.5539749488449774
1361,z_5/flares_05/gal_026,5,1.00292098015362e+32,0.9601545881102812
1362,z_5/flares_05/gal_167,5,3.455406885554638e+31,1.92750754212985
1363,z_5/flares_05/gal_019,5,3.505465217025667e+31,6.0718943667900005
1364,z_5/flares_05/gal_054,5,1.136842084442131e+32,1.5634663426310422
1365,z_5/flares_05/gal_064,5,1.0823695472492666e+32,2.409666719373443
1366,z_5/flares_05/gal_165,5,8.229765469762883e+30,10.019967468800997
1367,z_5/flares_05/gal_170,5,2.4887440541880195e+31,3.2691111880394685
1368,z_5/flares_05/gal_091,5,1.3122807909598575e+31,20.752363042062022
1369,z_5/flares_05/gal_111,5,4.839808921774189e+31,1.0215122794666636
1370,z_5/flares_05/gal_003,5,2.1561799603771944e+31,1.660460054104607
1371,z_5/flares_05/gal_070,5,5.605326849059271e+31,1.4477992105522937
1372,z_5/flares_05/gal_033,5,6.7622097975717745e+31,2.462542089248215
1373,z_5/flares_05/gal_152,5,8.055598573310339e+30,13.18952764520333
1374,z_5/flares_05/gal_040,5,9.470291843635995e+31,0.7107057240341897
1375,z_5/flares_05/gal_118,5,7.641550199397673e+30,4.582744606828248
1376,z_5/flares_05/gal_031,5,1.3304989775683285e+32,2.1177180967005014
1377,z_5/flares_05/gal_109,5,1.3763959130279096e+31,4.51032014511778
1378,z_5/flares_05/gal_141,5,1.0677340608948674e+32,2.851460085176739
1379,z_5/flares_05/gal_051,5,1.919458973696221e+32,1.937657717680967
1380,z_5/flares_05/gal_120,5,1.1149071506751832e+31,1.8181088471349118
1381,z_5/flares_05/gal_021,5,1.6886898587990192e+32,2.5210126107138633
1382,z_5/flares_05/gal_157,5,1.5317495196833436e+31,1.8869964255061114
1383,z_5/flares_05/gal_133,5,5.90735190673237e+31,1.60562226083288
1384,z_5/flares_05/gal_138,5,3.1355868406783225e+31,1.6759234675340613
1385,z_5/flares_05/gal_161,5,9.362770647761601e+30,2.47286141841905
1386,z_5/flares_05/gal_102,5,7.5687448948093195e+31,2.465143867448936
1387,z_5/flares_05/gal_007,5,2.6217044496322443e+32,2.161550009440132
1388,z_5/flares_05/gal_156,5,8.458122221108373e+30,6.02175607939071
1389,z_5/flares_05/gal_112,5,1.1001592969385474e+32,1.6624104012716776
1390,z_5/flares_05/gal_030,5,5.001580996709623e+32,3.601584153434299
1391,z_5/flares_05/gal_010,5,1.3880549258125261e+32,1.1848615113061478
1392,z_5/flares_05/gal_062,5,2.60079226584744e+32,2.165249694815936
1393,z_5/flares_05/gal_066,5,3.8243913981214384e+31,1.4676946212220905
1394,z_5/flares_05/gal_168,5,6.808248177972052e+30,12.111419455786086
1395,z_5/flares_05/gal_121,5,2.5806615658983762e+31,1.1000832128177136
1396,z_5/flares_05/gal_149,5,9.430371588040283e+30,8.547587366115037
1397,z_5/flares_05/gal_085,5,1.13057126581483e+31,14.634986909387045
1398,z_5/flares_05/gal_012,5,7.3109559652542885e+31,2.1477658864136546
1399,z_5/flares_05/gal_074,5,4.62105723809281e+31,8.179436196991562
1400,z_5/flares_05/gal_059,5,2.978411339866993e+31,11.432321222092748
1401,z_5/flares_05/gal_099,5,7.583232478584657e+31,1.7858300602680184
1402,z_5/flares_05/gal_104,5,1.9496375634453822e+31,3.337740114852937
1403,z_5/flares_05/gal_126,5,5.357161899216682e+31,1.0684656485957729
1404,z_5/flares_05/gal_086,5,2.7984200003351376e+31,1.4858145916658358
1405,z_5/flares_05/gal_000,5,5.168432339102117e+32,2.4929038473044374
1406,z_5/flares_05/gal_113,5,7.955909239867218e+31,1.3685260147037601
1407,z_5/flares_05/gal_023,5,3.5534942355803425e+32,2.0260193598688705
1408,z_5/flares_05/gal_159,5,1.1422145119787791e+31,4.505577223399674
1409,z_5/flares_05/gal_020,5,3.1694684650049326e+32,2.6320396269028965
1410,z_5/flares_05/gal_075,5,5.914943880353232e+31,3.5438183823593903
1411,z_5/flares_05/gal_060,5,9.442488127147256e+31,4.842152104645286
1412,z_5/flares_05/gal_151,5,1.3352990832355151e+31,11.109231150568288
1413,z_5/flares_05/gal_032,5,2.254950898336163e+31,1.715967060295587
1414,z_5/flares_05/gal_088,5,1.2510793351267456e+32,1.7678848268129466
1415,z_5/flares_05/gal_084,5,1.4595385322258212e+31,4.712148588103531
1416,z_5/flares_05/gal_119,5,4.719996260814584e+31,2.4514779902680934
1417,z_5/flares_05/gal_122,5,6.063173546802488e+31,1.8765071659538046
1418,z_5/flares_05/gal_044,5,8.259186397893946e+31,1.71170640545429
1419,z_5/flares_05/gal_095,5,6.044503854332671e+31,1.752177361707875
1420,z_5/flares_05/gal_175,5,1.005272454614752e+31,5.746210646677557
1421,z_5/flares_05/gal_035,5,1.4258981809849369e+31,3.0810173738186695
1422,z_5/flares_05/gal_093,5,7.161573473843457e+30,8.12383222022841
1423,z_5/flares_05/gal_077,5,9.8500988886232e+31,0.9999705473805461
1424,z_5/flares_05/gal_063,5,2.2387426196644902e+32,1.8515917614232666
1425,z_5/flares_05/gal_028,5,1.4808979123130367e+31,7.258945488974314
1426,z_5/flares_05/gal_173,5,8.273948922436417e+30,10.106748497182746
1427,z_5/flares_05/gal_027,5,9.302405662721221e+31,0.8676603250035807
1428,z_5/flares_05/gal_132,5,2.4537680579290714e+31,0.989344800256237
1429,z_5/flares_05/gal_036,5,1.661540534836235e+32,1.8515546924732522
1430,z_5/flares_05/gal_101,5,1.025506407025512e+32,0.9934403480323298
1431,z_5/flares_05/gal_045,5,6.474737415721165e+31,2.1335807739261843
1432,z_5/flares_35/gal_005,5,3.222577784736526e+31,6.484843241187324
1433,z_5/flares_35/gal_004,5,2.1052073395869953e+31,2.1346852424558382
1434,z_5/flares_35/gal_001,5,5.238064900220303e+31,1.8312501763910696
1435,z_5/flares_35/gal_008,5,8.11771835403794e+30,5.190163917628494
1436,z_5/flares_35/gal_006,5,3.162905687518804e+31,1.3687384842974433
1437,z_5/flares_35/gal_002,5,7.1486000336193865e+31,2.20836628051782
1438,z_5/flares_35/gal_003,5,4.679731403219253e+31,1.1181685779963624
1439,z_5/flares_35/gal_007,5,9.663971323421393e+31,2.3115828631249755
1440,z_5/flares_35/gal_000,5,1.5258115193671694e+32,1.0399570045099
1441,z_5/flares_37/gal_013,5,4.274696172709903e+31,1.471966088563008
1442,z_5/flares_37/gal_005,5,6.03335536754884e+31,2.265022323495628
1443,z_5/flares_37/gal_004,5,8.66280443198154e+31,2.4232592252288327
1444,z_5/flares_37/gal_014,5,2.2338616936154035e+31,1.0822830157802588
1445,z_5/flares_37/gal_011,5,7.789753878081903e+30,6.9208998043148275
1446,z_5/flares_37/gal_001,5,1.7032418335105895e+32,2.54862088385606
1447,z_5/flares_37/gal_009,5,4.903681540821317e+31,2.1721103130047825
1448,z_5/flares_37/gal_016,5,3.9609823205917183e+31,1.3554977837436974
1449,z_5/flares_37/gal_015,5,1.0251195829537517e+31,5.951247879684282
1450,z_5/flares_37/gal_008,5,9.939778973528e+30,2.6350484161175673
1451,z_5/flares_37/gal_006,5,2.2053852169303133e+30,47.34178820003646
1452,z_5/flares_37/gal_002,5,2.0548039383102542e+32,2.3012612250154922
1453,z_5/flares_37/gal_003,5,3.3875880194231715e+31,1.6644137538787356
1454,z_5/flares_37/gal_007,5,6.255861414066372e+31,2.4044576775364304
1455,z_5/flares_37/gal_010,5,1.7201301658464835e+31,4.241051379106943
1456,z_5/flares_37/gal_012,5,5.200892067410217e+30,12.785927031617929
1457,z_5/flares_37/gal_000,5,1.3239388621501148e+32,1.9148821195364332
1458,z_5/flares_32/gal_005,5,6.744477240347798e+31,2.0625051938193635
1459,z_5/flares_32/gal_004,5,6.43484123359445e+31,1.5031981789327804
1460,z_5/flares_32/gal_011,5,5.486203771368803e+31,2.35219780895229
1461,z_5/flares_32/gal_001,5,9.177646487144844e+31,3.3385447597561617
1462,z_5/flares_32/gal_009,5,2.290630166277291e+31,2.0704301237542126
1463,z_5/flares_32/gal_008,5,8.04944246528326e+30,8.774497760033489
1464,z_5/flares_32/gal_006,5,8.883169921054748e+30,13.834159491042863
1465,z_5/flares_32/gal_002,5,8.626898609498273e+31,1.4336988478420665
1466,z_5/flares_32/gal_003,5,1.375957250896482e+32,1.4146039462562023
1467,z_5/flares_32/gal_007,5,1.6986965421806617e+31,1.7656333720996722
1468,z_5/flares_32/gal_010,5,2.489530732944608e+31,2.202534323117474
1469,z_5/flares_32/gal_000,5,7.503993928547394e+31,2.3174693233627375
1470,z_5/flares_28/gal_001,5,1.0718491010315433e+31,21.62321067412608
1471,z_5/flares_28/gal_002,5,1.6875299557278767e+31,1.8786161348241648
1472,z_5/flares_28/gal_000,5,1.724537395753946e+31,2.444911452265266
1473,z_5/flares_06/gal_177,5,1.2094006239490956e+31,13.20844764917366
1474,z_5/flares_06/gal_160,5,1.3911899600437984e+31,6.457711170370059
1475,z_5/flares_06/gal_158,5,9.96026502783819e+30,2.811341705359803
1476,z_5/flares_06/gal_139,5,7.297592458499913e+31,1.6710210801786465
1477,z_5/flares_06/gal_166,5,5.656971834025829e+31,1.7584451314303262
1478,z_5/flares_06/gal_056,5,3.359275972391907e+32,1.8643042095108773
1479,z_5/flares_06/gal_094,5,1.1154494100808786e+32,1.6748461008012976
1480,z_5/flares_06/gal_179,5,1.4496142915919625e+31,2.4310558681483574
1481,z_5/flares_06/gal_039,5,2.8128172843739276e+31,2.0001123751606564
1482,z_5/flares_06/gal_178,5,2.121473293605145e+31,7.190236824509183
1483,z_5/flares_06/gal_183,5,6.865751059537463e+30,7.728220717551806
1484,z_5/flares_06/gal_049,5,2.598062776426298e+31,1.4125841498866016
1485,z_5/flares_06/gal_194,5,1.4696365849569172e+31,2.6985645286626587
1486,z_5/flares_06/gal_042,5,4.27645623510407e+31,0.8785538177803273
1487,z_5/flares_06/gal_013,5,1.0272808566704139e+32,2.9131871388752417
1488,z_5/flares_06/gal_174,5,2.3079972353355405e+31,2.767214216889702
1489,z_5/flares_06/gal_037,5,3.487432842757664e+32,2.96441509285382
1490,z_5/flares_06/gal_171,5,2.5658535361464323e+31,1.896944562034227
1491,z_5/flares_06/gal_181,5,2.3071858370350453e+31,2.428525105809956
1492,z_5/flares_06/gal_083,5,1.2831133216051775e+32,2.2037758911822714
1493,z_5/flares_06/gal_061,5,2.3357218315765394e+31,3.7720449720344154
1494,z_5/flares_06/gal_055,5,3.1276366807346476e+31,1.5644431766866598
1495,z_5/flares_06/gal_005,5,1.2666642615825704e+32,1.496152776785653
1496,z_5/flares_06/gal_196,5,6.057846517992597e+31,2.183006823794252
1497,z_5/flares_06/gal_069,5,5.83229138674261e+31,1.496636797712679
1498,z_5/flares_06/gal_117,5,9.137824440917586e+31,1.4129829276372043
1499,z_5/flares_06/gal_154,5,7.986756856935475e+30,7.323167390156522
1500,z_5/flares_06/gal_108,5,1.528984514088692e+31,10.11324915564506
1501,z_5/flares_06/gal_169,5,5.336612347707218e+31,1.5540954144770511
1502,z_5/flares_06/gal_053,5,7.213687503212292e+31,1.4163063906146447
1503,z_5/flares_06/gal_004,5,2.36724301284548e+31,1.857220697894959
1504,z_5/flares_06/gal_103,5,1.006993169491553e+32,2.0141166120158944
1505,z_5/flares_06/gal_092,5,1.133320734623981e+31,11.21800966895469
1506,z_5/flares_06/gal_024,5,1.9349012551870272e+32,2.1452958566823366
1507,z_5/flares_06/gal_193,5,1.5162088888411894e+31,4.113846268046028
1508,z_5/flares_06/gal_195,5,1.2570500543513559e+31,2.084636651763738
1509,z_5/flares_06/gal_048,5,5.2449874851986944e+32,2.687951979647695
1510,z_5/flares_06/gal_106,5,5.419513174566604e+31,0.9701444474794199
1511,z_5/flares_06/gal_186,5,9.796430589665468e+30,17.851956509790444
1512,z_5/flares_06/gal_097,5,2.0343558253473547e+32,1.3927569107305828
1513,z_5/flares_06/gal_079,5,1.4471979642510368e+32,1.785284017277403
1514,z_5/flares_06/gal_014,5,1.0683025961671406e+32,2.017822440296224
1515,z_5/flares_06/gal_022,5,1.9853795377422378e+32,1.362211923918962
1516,z_5/flares_06/gal_136,5,7.080901592261784e+30,26.872096751672473
1517,z_5/flares_06/gal_029,5,3.2423453953720727e+32,1.6278054019285775
1518,z_5/flares_06/gal_017,5,1.5309582825093364e+32,2.314743860689743
1519,z_5/flares_06/gal_098,5,4.932069594976403e+31,1.7096666850919884
1520,z_5/flares_06/gal_058,5,1.2563429086125881e+32,2.1929052545003516
1521,z_5/flares_06/gal_123,5,4.174065605034571e+31,1.6407534194535827
1522,z_5/flares_06/gal_105,5,6.010490469010401e+31,1.3012354870167344
1523,z_5/flares_06/gal_150,5,7.758709948759462e+31,1.4695909489042072
1524,z_5/flares_06/gal_038,5,2.9279149767857893e+32,2.9973003727387275
1525,z_5/flares_06/gal_011,5,6.688947828094276e+31,0.754740192758814
1526,z_5/flares_06/gal_164,5,1.1632787858652087e+31,3.207452583861686
1527,z_5/flares_06/gal_163,5,2.248546874616136e+31,1.1497606627746002
1528,z_5/flares_06/gal_068,5,2.1636618153154365e+32,1.4659492059836796
1529,z_5/flares_06/gal_082,5,4.123292693177571e+31,1.281680888794685
1530,z_5/flares_06/gal_018,5,1.2304257404316822e+31,62.541109735240305
1531,z_5/flares_06/gal_073,5,3.2458497966114016e+31,1.1954225794238653
1532,z_5/flares_06/gal_001,5,3.825462933698588e+32,2.241312058710457
1533,z_5/flares_06/gal_144,5,3.637223603261162e+31,1.0588164701586331
1534,z_5/flares_06/gal_199,5,7.411797186850366e+31,1.7436836622692409
1535,z_5/flares_06/gal_034,5,3.535414821076738e+31,1.3151888808273724
1536,z_5/flares_06/gal_142,5,9.261340101758022e+31,2.9445841710321217
1537,z_5/flares_06/gal_143,5,1.198788606662975e+31,12.480338355737961
1538,z_5/flares_06/gal_140,5,2.6019811346103677e+31,0.9795366016622593
1539,z_5/flares_06/gal_147,5,8.81719466317832e+31,0.9566390379816295
1540,z_5/flares_06/gal_009,5,1.0806083829384477e+32,1.4898364946346527
1541,z_5/flares_06/gal_087,5,7.821287036861807e+31,1.8787601719935791
1542,z_5/flares_06/gal_148,5,1.1547630136596533e+32,2.0037046507475518
1543,z_5/flares_06/gal_025,5,1.8258619447935427e+32,1.7459915918591387
1544,z_5/flares_06/gal_188,5,1.2894000994791834e+31,2.557132631119248
1545,z_5/flares_06/gal_078,5,1.7253931076146362e+32,2.6560262597344657
1546,z_5/flares_06/gal_043,5,7.319940773487074e+31,1.6432744162070572
1547,z_5/flares_06/gal_067,5,5.1016832402168435e+31,1.5501292380605514
1548,z_5/flares_06/gal_134,5,9.910777764372723e+31,3.292850423563866
1549,z_5/flares_06/gal_153,5,2.9759858083514736e+31,2.3136739386303993
1550,z_5/flares_06/gal_016,5,3.237416592779307e+32,1.765956446716668
1551,z_5/flares_06/gal_162,5,7.740884268212293e+30,10.878476286638628
1552,z_5/flares_06/gal_115,5,3.00792699454417e+31,2.900026704762626
1553,z_5/flares_06/gal_100,5,1.7573332062479022e+32,2.034448529788717
1554,z_5/flares_06/gal_124,5,5.090742531123974e+31,2.5313923347944964
1555,z_5/flares_06/gal_071,5,1.3629530634888842e+32,2.196659223144672
1556,z_5/flares_06/gal_146,5,2.2568238168562723e+31,1.860471094310511
1557,z_5/flares_06/gal_155,5,8.350241543172042e+30,19.362811220807707
1558,z_5/flares_06/gal_200,5,7.318202634568175e+30,18.871241133280467
1559,z_5/flares_06/gal_127,5,1.4416407389508159e+31,2.9385040305697108
1560,z_5/flares_06/gal_201,5,1.7051177060287571e+31,2.755021557989122
1561,z_5/flares_06/gal_110,5,1.5024171791903153e+32,1.1577700482895128
1562,z_5/flares_06/gal_172,5,8.886200238507504e+30,7.888728180649454
1563,z_5/flares_06/gal_096,5,7.087104142306959e+31,3.989361392057764
1564,z_5/flares_06/gal_057,5,3.542401755116136e+32,2.0708745365601438
1565,z_5/flares_06/gal_015,5,1.6325729945588e+32,1.5763558121221526
1566,z_5/flares_06/gal_114,5,1.3728235183865092e+32,1.934773058937194
1567,z_5/flares_06/gal_107,5,1.500155448003803e+32,1.496645763135398
1568,z_5/flares_06/gal_204,5,3.5394353404541224e+31,1.5493866686649254
1569,z_5/flares_06/gal_129,5,2.1508219522753836e+31,2.034164841063792
1570,z_5/flares_06/gal_008,5,1.4163008410946061e+32,1.9784918888305945
1571,z_5/flares_06/gal_135,5,1.2188597097909237e+32,2.1327107408724673
1572,z_5/flares_06/gal_116,5,1.5106372680348322e+31,5.078098846141323
1573,z_5/flares_06/gal_065,5,2.8735278465084666e+32,2.404344724076956
1574,z_5/flares_06/gal_089,5,2.0650111442009113e+31,1.3728615411929481
1575,z_5/flares_06/gal_047,5,7.202651778036034e+30,24.103162482839835
1576,z_5/flares_06/gal_081,5,2.467678581952276e+32,1.7935652583276838
1577,z_5/flares_06/gal_128,5,6.34780758278828e+31,0.7956524415061812
1578,z_5/flares_06/gal_145,5,1.2872217215275038e+31,17.698600739985242
1579,z_5/flares_06/gal_041,5,3.303099584313108e+32,2.9080025858618157
1580,z_5/flares_06/gal_125,5,1.311356668141274e+32,2.150658556819755
1581,z_5/flares_06/gal_072,5,6.782813723463502e+31,2.201626500832793
1582,z_5/flares_06/gal_176,5,7.476492348990182e+30,9.872115084242566
1583,z_5/flares_06/gal_131,5,2.687616444810662e+31,2.706514101992033
1584,z_5/flares_06/gal_006,5,2.533391766720191e+32,1.6500183343940291
1585,z_5/flares_06/gal_076,5,1.3295963295618821e+32,1.4819193009367706
